ID ligne,ID commande,Date de commande,Date d'expédition,Mode d'expédition,ID client,Nom du client,Segment,Pays/région,Ville,État/Province,Région de vente,ID produit,Catégorie,Sous-catégorie,Nom du produit,Montant des ventes,Quantité,Remise,Profit
1031,US-2015-163552,7/11/2015,7/15/2015,Tarif normal,LA-16780,Laura Armstrong,Entreprise,États-Unis,Hackensack,New Jersey,USCA - Est,FUR-CH-10003379,Mobilier,Chaises,Global Commerce Series High-Back Swivel/Tilt Chairs,854.94,3,0,213.74
1032,US-2015-163552,7/11/2015,7/15/2015,Tarif normal,LA-16780,Laura Armstrong,Entreprise,États-Unis,Hackensack,New Jersey,USCA - Est,FUR-FU-10000629,Mobilier,Meubles,9-3/4 Diameter Round Wall Clock,124.11,9,0,52.13
1033,US-2015-163552,7/11/2015,7/15/2015,Tarif normal,LA-16780,Laura Armstrong,Entreprise,États-Unis,Hackensack,New Jersey,USCA - Est,OFF-LA-10001175,Fournitures de bureau,Étiquettes,Avery 514,14.4,5,0,7.06
1049,US-2015-139192,5/27/2015,6/1/2015,J+2,LC-16885,Lena Creighton,Grand public,États-Unis,San Francisco,Californie,USCA - Ouest,TEC-PH-10000486,Produits technologiques,Téléphones,Plantronics HL10 Handset Lifter,1113.5,12,0.2,125.27
1050,US-2015-139192,5/27/2015,6/1/2015,J+2,LC-16885,Lena Creighton,Grand public,États-Unis,San Francisco,Californie,USCA - Ouest,TEC-AC-10001606,Produits technologiques,Accessoires,Logitech Wireless Performance Mouse MX for PC and Mac,99.99,1,0,38
1098,US-2015-159338,6/25/2015,6/28/2015,Prioritaire,NS-18640,Noel Staavos,Entreprise,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-TA-10004147,Mobilier,Tables,Hon 4060 Series Tables,447.84,5,0.2,11.2
1122,US-2015-147627,1/20/2015,1/26/2015,Tarif normal,HL-15040,Hunter Lopez,Grand public,États-Unis,Jonesboro,Arkansas,USCA - Sud,TEC-PH-10001061,Produits technologiques,Téléphones,Apple iPhone 5C,699.93,7,0,181.98
1123,US-2015-147627,1/20/2015,1/26/2015,Tarif normal,HL-15040,Hunter Lopez,Grand public,États-Unis,Jonesboro,Arkansas,USCA - Sud,OFF-AR-10002375,Fournitures de bureau,Art,Newell 351,22.96,7,0,6.66
1124,US-2015-147627,1/20/2015,1/26/2015,Tarif normal,HL-15040,Hunter Lopez,Grand public,États-Unis,Jonesboro,Arkansas,USCA - Sud,FUR-FU-10003194,Mobilier,Meubles,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",38.6,4,0,11.58
1125,US-2015-147627,1/20/2015,1/26/2015,Tarif normal,HL-15040,Hunter Lopez,Grand public,États-Unis,Jonesboro,Arkansas,USCA - Sud,OFF-AR-10003811,Fournitures de bureau,Art,Newell 327,6.63,3,0,1.79
1126,US-2015-147627,1/20/2015,1/26/2015,Tarif normal,HL-15040,Hunter Lopez,Grand public,États-Unis,Jonesboro,Arkansas,USCA - Sud,OFF-EN-10001539,Fournitures de bureau,Enveloppes,Staple envelope,23.34,3,0,10.97
1127,US-2015-147627,1/20/2015,1/26/2015,Tarif normal,HL-15040,Hunter Lopez,Grand public,États-Unis,Jonesboro,Arkansas,USCA - Sud,FUR-CH-10002331,Mobilier,Chaises,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1067.94,3,0,224.27
1142,US-2015-146969,9/29/2015,10/3/2015,Tarif normal,AP-10915,Arthur Prichep,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-FU-10004188,Mobilier,Meubles,Luxo Professional Combination Clamp-On Lamps,204.6,2,0,53.2
1143,US-2015-146969,9/29/2015,10/3/2015,Tarif normal,AP-10915,Arthur Prichep,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-FA-10001561,Fournitures de bureau,Éléments de fixation,Stockwell Push Pins,8.72,4,0,2.88
1144,US-2015-146969,9/29/2015,10/3/2015,Tarif normal,AP-10915,Arthur Prichep,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-PA-10002105,Fournitures de bureau,Papier,Xerox 223,6.48,1,0,3.11
1145,US-2015-146969,9/29/2015,10/3/2015,Tarif normal,AP-10915,Arthur Prichep,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,TEC-MA-10004241,Produits technologiques,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32,2,0.2,223.05
1146,US-2015-146969,9/29/2015,10/3/2015,Tarif normal,AP-10915,Arthur Prichep,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-ST-10004340,Fournitures de bureau,Stockage,"Fellowes Mobile File Cart, Black",62.18,1,0,16.79
1155,US-2015-136567,12/20/2015,12/21/2015,Prioritaire,PS-19045,Penelope Sewall,Bureau à domicile,États-Unis,Harrisonburg,Virginie,USCA - Sud,OFF-ST-10004337,Fournitures de bureau,Stockage,"SAFCO Commercial Wire Shelving, 72h",122.48,2,0,0
1156,US-2015-136567,12/20/2015,12/21/2015,Prioritaire,PS-19045,Penelope Sewall,Bureau à domicile,États-Unis,Harrisonburg,Virginie,USCA - Sud,FUR-TA-10001932,Mobilier,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48,7,0,493.79
1157,US-2015-136567,12/20/2015,12/21/2015,Prioritaire,PS-19045,Penelope Sewall,Bureau à domicile,États-Unis,Harrisonburg,Virginie,USCA - Sud,OFF-BI-10003982,Fournitures de bureau,Classeurs,Wilson Jones Century Plastic Molded Ring Binders,62.31,3,0,29.29
1158,US-2015-136567,12/20/2015,12/21/2015,Prioritaire,PS-19045,Penelope Sewall,Bureau à domicile,États-Unis,Harrisonburg,Virginie,USCA - Sud,FUR-TA-10000617,Mobilier,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455.1,2,0,100.12
1162,US-2015-126522,9/1/2015,9/5/2015,J+2,LT-16765,Larry Tron,Grand public,États-Unis,Escondido,Californie,USCA - Ouest,OFF-AR-10004042,Fournitures de bureau,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3,0,15.64
1163,US-2015-127964,3/3/2015,3/8/2015,Tarif normal,AP-10720,Anne Pryor,Bureau à domicile,États-Unis,New York City,New York,USCA - Est,TEC-PH-10004700,Produits technologiques,Téléphones,PowerGen Dual USB Car Charger,9.99,1,0,4.6
1164,US-2015-127964,3/3/2015,3/8/2015,Tarif normal,AP-10720,Anne Pryor,Bureau à domicile,États-Unis,New York City,New York,USCA - Est,OFF-BI-10004593,Fournitures de bureau,Classeurs,Ibico Laser Imprintable Binding System Covers,125.76,3,0.2,40.87
1165,US-2015-127964,3/3/2015,3/8/2015,Tarif normal,AP-10720,Anne Pryor,Bureau à domicile,États-Unis,New York City,New York,USCA - Est,OFF-BI-10003429,Fournitures de bureau,Classeurs,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,0.2,9.18
1166,US-2015-117709,5/4/2015,5/8/2015,Tarif normal,PM-18940,Paul MacIntyre,Grand public,États-Unis,Jackson,Michigan,USCA - Centre,OFF-BI-10001294,Fournitures de bureau,Classeurs,Fellowes Binding Cases,46.8,4,0,21.06
1172,US-2015-100279,3/10/2015,3/14/2015,Tarif normal,SW-20275,Scott Williamson,Grand public,États-Unis,Royal Oak,Michigan,USCA - Centre,OFF-PA-10002259,Fournitures de bureau,Papier,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2,0,10.74
1173,US-2015-158064,4/21/2015,4/25/2015,Tarif normal,AA-10375,Allen Armold,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-BI-10002976,Fournitures de bureau,Classeurs,ACCOHIDE Binder by Acco,16.52,5,0.2,5.58
1177,US-2015-120243,12/27/2015,12/30/2015,J+2,AT-10435,Alyssa Tate,Bureau à domicile,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-LA-10004425,Fournitures de bureau,Étiquettes,Staple-on labels,11.56,4,0,5.43
1181,US-2015-128146,6/21/2015,6/25/2015,Tarif normal,DB-13060,Dave Brooks,Grand public,États-Unis,Lakewood,New Jersey,USCA - Est,TEC-PH-10004539,Produits technologiques,Téléphones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1322.93,7,0,357.19
1182,US-2015-128146,6/21/2015,6/25/2015,Tarif normal,DB-13060,Dave Brooks,Grand public,États-Unis,Lakewood,New Jersey,USCA - Est,OFF-AR-10001919,Fournitures de bureau,Art,"OIC #2 Pencils, Medium Soft",3.76,2,0,1.09
1185,US-2015-127131,11/24/2015,11/30/2015,Tarif normal,HR-14830,Harold Ryan,Entreprise,États-Unis,Seattle,Washington,USCA - Ouest,OFF-BI-10004656,Fournitures de bureau,Classeurs,Peel & Stick Add-On Corner Pockets,12.1,7,0.2,4.23
1186,US-2015-127131,11/24/2015,11/30/2015,Tarif normal,HR-14830,Harold Ryan,Entreprise,États-Unis,Seattle,Washington,USCA - Ouest,OFF-ST-10002344,Fournitures de bureau,Stockage,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,6,0,9.72
1187,US-2015-127131,11/24/2015,11/30/2015,Tarif normal,HR-14830,Harold Ryan,Entreprise,États-Unis,Seattle,Washington,USCA - Ouest,OFF-PA-10001800,Fournitures de bureau,Papier,Xerox 220,25.92,4,0,12.44
1188,US-2015-127131,11/24/2015,11/30/2015,Tarif normal,HR-14830,Harold Ryan,Entreprise,États-Unis,Seattle,Washington,USCA - Ouest,OFF-ST-10000036,Fournitures de bureau,Stockage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,2,0,53.35
1221,US-2015-110184,7/12/2015,7/16/2015,Tarif normal,BF-11170,Ben Ferrer,Bureau à domicile,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-ST-10000107,Fournitures de bureau,Stockage,Fellowes Super Stor/Drawer,249.75,9,0,44.96
1222,US-2015-110184,7/12/2015,7/16/2015,Tarif normal,BF-11170,Ben Ferrer,Bureau à domicile,États-Unis,Los Angeles,Californie,USCA - Ouest,TEC-PH-10000439,Produits technologiques,Téléphones,GE DSL Phone Line Filter,255.94,8,0.2,28.79
1239,US-2015-127012,8/11/2015,8/15/2015,Tarif normal,GM-14680,Greg Matthias,Grand public,États-Unis,Seattle,Washington,USCA - Ouest,FUR-FU-10003691,Mobilier,Meubles,"Eldon Image Series Desk Accessories, Ebony",12.35,1,0,5.43
1240,US-2015-127012,8/11/2015,8/15/2015,Tarif normal,GM-14680,Greg Matthias,Grand public,États-Unis,Seattle,Washington,USCA - Ouest,OFF-AR-10003903,Fournitures de bureau,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,0,10.65
1241,US-2015-127012,8/11/2015,8/15/2015,Tarif normal,GM-14680,Greg Matthias,Grand public,États-Unis,Seattle,Washington,USCA - Ouest,OFF-FA-10004854,Fournitures de bureau,Éléments de fixation,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,0,10.79
1246,US-2015-168494,12/12/2015,12/14/2015,J+2,NP-18700,Nora Preis,Grand public,États-Unis,Fresno,Californie,USCA - Ouest,FUR-TA-10004619,Mobilier,Tables,Hon Non-Folding Utility Tables,764.69,6,0.2,95.59
1247,US-2015-168494,12/12/2015,12/14/2015,J+2,NP-18700,Nora Preis,Grand public,États-Unis,Fresno,Californie,USCA - Ouest,FUR-TA-10003473,Mobilier,Tables,Bretford Rectangular Conference Table Tops,3610.85,12,0.2,135.41
1248,US-2015-168494,12/12/2015,12/14/2015,J+2,NP-18700,Nora Preis,Grand public,États-Unis,Fresno,Californie,USCA - Ouest,FUR-BO-10004467,Mobilier,Bibliothèques,Bestar Classic Bookcase,254.97,3,0.2,12
1267,US-2015-167738,12/24/2015,12/29/2015,Tarif normal,JC-16105,Julie Creighton,Entreprise,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-ST-10003306,Fournitures de bureau,Stockage,Letter Size Cart,142.86,1,0,41.43
1268,US-2015-167738,12/24/2015,12/29/2015,Tarif normal,JC-16105,Julie Creighton,Entreprise,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-CH-10001146,Mobilier,Chaises,"Global Value Mid-Back Manager's Chair, Gray",292.27,6,0.2,18.27
1279,US-2015-163293,9/8/2015,9/11/2015,Prioritaire,KC-16255,Karen Carlisle,Entreprise,États-Unis,Macon,Géorgie,USCA - Sud,TEC-AC-10004209,Produits technologiques,Accessoires,Memorex Froggy Flash Drive 4 GB,32.97,3,0,12.86
1280,US-2015-163293,9/8/2015,9/11/2015,Prioritaire,KC-16255,Karen Carlisle,Entreprise,États-Unis,Macon,Géorgie,USCA - Sud,TEC-AC-10000023,Produits technologiques,Accessoires,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,4,0,30.2
1319,US-2015-160773,7/1/2015,7/5/2015,Tarif normal,LW-16825,Laurel Workman,Entreprise,États-Unis,Deltona,Floride,USCA - Sud,TEC-PH-10004586,Produits technologiques,Téléphones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99
1320,US-2015-160773,7/1/2015,7/5/2015,Tarif normal,LW-16825,Laurel Workman,Entreprise,États-Unis,Deltona,Floride,USCA - Sud,OFF-BI-10000546,Fournitures de bureau,Classeurs,Avery Durable Binders,5.18,6,0.7,-3.63
1325,CA-2015-107153,9/28/2015,10/3/2015,Tarif normal,GZ-14545,George Zrebassa,Entreprise,Canada,Montréal,Québec,USCA - Est,OFF-ST-10001321,Fournitures de bureau,Stockage,"Decoflex Hanging Personal Folder File, Blue",46.26,3,0,12.49
1326,US-2015-117058,5/27/2015,5/30/2015,Prioritaire,LE-16810,Laurel Elliston,Grand public,États-Unis,Chicago,Illinois,USCA - Centre,OFF-BI-10004139,Fournitures de bureau,Classeurs,Fellowes Presentation Covers for Comb Binding Machines,17.46,6,0.8,-30.56
1333,US-2015-122567,2/16/2015,2/21/2015,Tarif normal,MN-17935,Michael Nguyen,Grand public,États-Unis,Dallas,Texas,USCA - Centre,OFF-BI-10002012,Fournitures de bureau,Classeurs,Wilson Jones Easy Flow II Sheet Lifters,1.08,3,0.8,-1.73
1334,US-2015-122567,2/16/2015,2/21/2015,Tarif normal,MN-17935,Michael Nguyen,Grand public,États-Unis,Dallas,Texas,USCA - Centre,OFF-AP-10001303,Fournitures de bureau,Électroménager,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,2,0.8,-13.93
1335,US-2015-121664,5/6/2015,5/10/2015,Tarif normal,HP-14815,Harold Pawlan,Bureau à domicile,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-BI-10003684,Fournitures de bureau,Classeurs,Wilson Jones Legal Size Ring Binders,140.74,8,0.2,52.78
1346,US-2015-118339,3/17/2015,3/24/2015,Tarif normal,BN-11515,Bradley Nguyen,Grand public,États-Unis,Lakeville,Minnesota,USCA - Centre,OFF-AP-10001154,Fournitures de bureau,Électroménager,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0,36.57
1347,US-2015-118339,3/17/2015,3/24/2015,Tarif normal,BN-11515,Bradley Nguyen,Grand public,États-Unis,Lakeville,Minnesota,USCA - Centre,OFF-PA-10000466,Fournitures de bureau,Papier,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18,7,0,23.59
1348,US-2015-118339,3/17/2015,3/24/2015,Tarif normal,BN-11515,Bradley Nguyen,Grand public,États-Unis,Lakeville,Minnesota,USCA - Centre,OFF-AR-10003829,Fournitures de bureau,Art,Newell 35,19.68,6,0,5.71
1349,US-2015-118339,3/17/2015,3/24/2015,Tarif normal,BN-11515,Bradley Nguyen,Grand public,États-Unis,Lakeville,Minnesota,USCA - Centre,OFF-BI-10001758,Fournitures de bureau,Classeurs,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,0,25.1
1350,US-2015-118339,3/17/2015,3/24/2015,Tarif normal,BN-11515,Bradley Nguyen,Grand public,États-Unis,Lakeville,Minnesota,USCA - Centre,OFF-BI-10000136,Fournitures de bureau,Classeurs,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,0,17.22
1351,US-2015-153976,10/3/2015,10/8/2015,J+2,BP-11290,Beth Paige,Grand public,États-Unis,Evanston,Illinois,USCA - Centre,FUR-CH-10002880,Mobilier,Chaises,"Global High-Back Leather Tilter, Burgundy",258.28,3,0.3,-70.1
1356,US-2015-160444,7/5/2015,7/5/2015,Le même jour,DC-12850,Dan Campbell,Grand public,États-Unis,Houston,Texas,USCA - Centre,OFF-ST-10001522,Fournitures de bureau,Stockage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.78,3,0.2,-44.16
1357,US-2015-160444,7/5/2015,7/5/2015,Le même jour,DC-12850,Dan Campbell,Grand public,États-Unis,Houston,Texas,USCA - Centre,OFF-ST-10000563,Fournitures de bureau,Stockage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.42,11,0.2,-35.18
1360,US-2015-151925,9/26/2015,10/1/2015,J+2,KT-16465,Kean Takahito,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-CH-10002961,Mobilier,Chaises,"Leather Task Chair, Black",145.57,2,0.2,0
1373,US-2015-157021,4/1/2015,4/6/2015,J+2,KM-16720,Kunst Miller,Grand public,États-Unis,Vallejo,Californie,USCA - Ouest,OFF-LA-10002312,Fournitures de bureau,Étiquettes,Avery 490,29.6,2,0,14.8
1374,US-2015-157021,4/1/2015,4/6/2015,J+2,KM-16720,Kunst Miller,Grand public,États-Unis,Vallejo,Californie,USCA - Ouest,OFF-BI-10000042,Fournitures de bureau,Classeurs,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.09,4,0.2,5.55
1376,US-2015-126361,8/4/2015,8/9/2015,J+2,VD-21670,Valerie Dominguez,Grand public,États-Unis,Pleasant Grove,Utah,USCA - Ouest,OFF-AP-10003590,Fournitures de bureau,Électroménager,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0,305.13
1377,US-2015-126361,8/4/2015,8/9/2015,J+2,VD-21670,Valerie Dominguez,Grand public,États-Unis,Pleasant Grove,Utah,USCA - Ouest,OFF-PA-10000806,Fournitures de bureau,Papier,Xerox 1934,447.84,8,0,219.44
1378,US-2015-126361,8/4/2015,8/9/2015,J+2,VD-21670,Valerie Dominguez,Grand public,États-Unis,Pleasant Grove,Utah,USCA - Ouest,OFF-AR-10000896,Fournitures de bureau,Art,Newell 329,16.4,5,0,4.26
1379,US-2015-126361,8/4/2015,8/9/2015,J+2,VD-21670,Valerie Dominguez,Grand public,États-Unis,Pleasant Grove,Utah,USCA - Ouest,TEC-PH-10002310,Produits technologiques,Téléphones,Panasonic KX T7731-B Digital phone,399.96,5,0.2,35
1380,US-2015-126361,8/4/2015,8/9/2015,J+2,VD-21670,Valerie Dominguez,Grand public,États-Unis,Pleasant Grove,Utah,USCA - Ouest,OFF-ST-10002289,Fournitures de bureau,Stockage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0,7.94
1381,US-2015-126361,8/4/2015,8/9/2015,J+2,VD-21670,Valerie Dominguez,Grand public,États-Unis,Pleasant Grove,Utah,USCA - Ouest,OFF-BI-10002852,Fournitures de bureau,Classeurs,Ibico Standard Transparent Covers,13.18,1,0.2,4.78
1405,US-2015-118486,4/6/2015,4/8/2015,Prioritaire,SD-20485,Shirley Daniels,Bureau à domicile,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-SU-10004498,Fournitures de bureau,Fournitures,Martin-Yale Premier Letter Opener,10.3,1,0.2,-2.19
1406,,4/6/2015,4/8/2015,Prioritaire,SD-20485,Shirley Daniels,Bureau à domicile,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,FUR-TA-10001039,Mobilier,Tables,KI Adjustable-Height Table,154.76,3,0.4,-36.11
1407,US-2015-118486,4/6/2015,4/8/2015,Prioritaire,SD-20485,Shirley Daniels,Bureau à domicile,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,TEC-AC-10004659,Produits technologiques,Accessoires,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.78,2,0.2,21.9
1414,US-2015-146640,6/30/2015,7/5/2015,Tarif normal,HA-14905,Helen Abelman,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-BI-10002867,Fournitures de bureau,Classeurs,GBC Recycled Regency Composition Covers,334.77,7,0.2,108.8
1432,US-2015-120768,12/19/2015,12/21/2015,J+2,IM-15070,Irene Maddox,Grand public,États-Unis,Florence,Alabama,USCA - Sud,OFF-BI-10001191,Fournitures de bureau,Classeurs,Canvas Sectional Post Binders,152.76,6,0,74.85
1433,US-2015-120768,12/19/2015,12/21/2015,J+2,IM-15070,Irene Maddox,Grand public,États-Unis,Florence,Alabama,USCA - Sud,OFF-SU-10004115,Fournitures de bureau,Fournitures,Acme Stainless Steel Office Snips,7.27,1,0,1.96
1434,US-2015-120768,12/19/2015,12/21/2015,J+2,IM-15070,Irene Maddox,Grand public,États-Unis,Florence,Alabama,USCA - Sud,FUR-CH-10000513,Mobilier,Chaises,High-Back Leather Manager's Chair,1819.86,14,0,163.79
1449,US-2015-112564,4/23/2015,4/24/2015,Prioritaire,TS-21160,Theresa Swint,Entreprise,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-BI-10004876,Fournitures de bureau,Classeurs,Wilson Jones Suede Grain Vinyl Binders,2.5,3,0.7,-1.75
1460,US-2015-155271,5/4/2015,5/4/2015,Le même jour,AA-10480,Andrew Allen,Grand public,États-Unis,Middletown,Connecticut,USCA - Est,FUR-FU-10001473,Mobilier,Meubles,DAX Wood Document Frame,27.46,2,0,9.89
1466,US-2015-151708,8/8/2015,8/14/2015,Tarif normal,MB-17305,Maria Bertelson,Grand public,États-Unis,Glendale,Arizona,USCA - Ouest,FUR-FU-10001602,Mobilier,Meubles,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.38,4,0.2,-3.03
1467,US-2015-151708,8/8/2015,8/14/2015,Tarif normal,MB-17305,Maria Bertelson,Grand public,États-Unis,Glendale,Arizona,USCA - Ouest,TEC-AC-10001767,Produits technologiques,Accessoires,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.98,3,0.2,-10.8
1486,US-2015-119032,11/27/2015,12/3/2015,Tarif normal,MS-17770,Maxwell Schwartz,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-FA-10003021,Fournitures de bureau,Éléments de fixation,Staples,3.76,2,0,1.32
1490,US-2015-136280,11/29/2015,12/6/2015,Tarif normal,Co-12640,Corey-Lock,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-LA-10000452,Fournitures de bureau,Étiquettes,Avery 488,5.04,2,0.2,1.76
1495,US-2015-123925,12/17/2015,12/19/2015,J+2,RF-19840,Roy Französisch,Grand public,États-Unis,Columbus,Géorgie,USCA - Sud,OFF-AR-10002952,Fournitures de bureau,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,3,0,11.21
1518,US-2015-111059,2/3/2015,2/6/2015,J+2,TB-21400,Tom Boeckenhauer,Grand public,États-Unis,Seattle,Washington,USCA - Ouest,OFF-BI-10004593,Fournitures de bureau,Classeurs,Ibico Laser Imprintable Binding System Covers,83.84,2,0.2,27.25
1519,US-2015-111059,2/3/2015,2/6/2015,J+2,TB-21400,Tom Boeckenhauer,Grand public,États-Unis,Seattle,Washington,USCA - Ouest,OFF-BI-10002827,Fournitures de bureau,Classeurs,Avery Durable Poly Binders,13.27,3,0.2,4.31
1542,US-2015-166884,3/11/2015,3/16/2015,J+2,CK-12205,Chloris Kastensmidt,Grand public,États-Unis,Columbus,Ohio,USCA - Est,FUR-FU-10003981,Mobilier,Meubles,Eldon Wave Desk Accessories,8.32,5,0.2,2.29
1543,US-2015-166884,3/11/2015,3/16/2015,J+2,CK-12205,Chloris Kastensmidt,Grand public,États-Unis,Columbus,Ohio,USCA - Est,OFF-FA-10001561,Fournitures de bureau,Éléments de fixation,Stockwell Push Pins,10.46,6,0.2,1.7
1544,US-2015-107181,2/4/2015,2/8/2015,Tarif normal,DB-13270,Deborah Brumfield,Bureau à domicile,États-Unis,San Diego,Californie,USCA - Ouest,OFF-BI-10004230,Fournitures de bureau,Classeurs,GBC Recycled Grain Textured Covers,82.9,3,0.2,29.01
1545,US-2015-107181,2/4/2015,2/8/2015,Tarif normal,DB-13270,Deborah Brumfield,Bureau à domicile,États-Unis,San Diego,Californie,USCA - Ouest,OFF-PA-10000350,Fournitures de bureau,Papier,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.24,4,0,16.09
1546,US-2015-150245,12/31/2015,1/4/2016,J+2,PC-18745,Pamela Coakley,Entreprise,États-Unis,Watertown,New York,USCA - Est,FUR-BO-10002613,Mobilier,Bibliothèques,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.49,7,0.2,196.69
1550,US-2015-134278,7/6/2015,7/8/2015,Prioritaire,EP-13915,Emily Phan,Grand public,États-Unis,New York City,New York,USCA - Est,TEC-CO-10001046,Produits technologiques,Photocopieurs,Canon Imageclass D680 Copier / Fax,559.99,1,0.2,175
1553,US-2015-130274,5/3/2015,5/5/2015,Prioritaire,JS-15940,Joni Sundaresam,Bureau à domicile,États-Unis,Appleton,Wisconsin,USCA - Centre,OFF-LA-10002195,Fournitures de bureau,Étiquettes,Avery 481,21.56,7,0,10.35
1561,US-2015-105172,4/4/2015,4/9/2015,Tarif normal,PK-18910,Paul Knutson,Bureau à domicile,États-Unis,San Francisco,Californie,USCA - Ouest,OFF-LA-10001641,Fournitures de bureau,Étiquettes,Avery 518,18.9,6,0,9.07
1565,US-2015-116239,3/4/2015,3/4/2015,Le même jour,CL-12565,Clay Ludtke,Grand public,États-Unis,Columbia,Caroline du Sud,USCA - Sud,OFF-ST-10001370,Fournitures de bureau,Stockage,Sensible Storage WireTech Storage Systems,354.9,5,0,17.75
1571,US-2015-157385,11/23/2015,11/25/2015,Prioritaire,SC-20095,Sanjit Chand,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-CH-10000863,Mobilier,Chaises,Novimex Swivel Fabric Task Chair,603.92,5,0.2,-67.94
1572,US-2015-157385,11/23/2015,11/25/2015,Prioritaire,SC-20095,Sanjit Chand,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-EN-10003160,Fournitures de bureau,Enveloppes,Pastel Pink Envelopes,21.84,3,0,10.48
1573,US-2015-157385,11/23/2015,11/25/2015,Prioritaire,SC-20095,Sanjit Chand,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,TEC-AC-10003280,Produits technologiques,Accessoires,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99,1,0,6.3
1574,US-2015-157385,11/23/2015,11/25/2015,Prioritaire,SC-20095,Sanjit Chand,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-CH-10000595,Mobilier,Chaises,Safco Contoured Stacking Chairs,381.44,2,0.2,23.84
1575,US-2015-101602,12/15/2015,12/18/2015,Prioritaire,MC-18100,Mick Crebagga,Grand public,États-Unis,El Paso,Texas,USCA - Centre,TEC-PH-10000169,Produits technologiques,Téléphones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.15
1576,US-2015-101602,12/15/2015,12/18/2015,Prioritaire,MC-18100,Mick Crebagga,Grand public,États-Unis,El Paso,Texas,USCA - Centre,FUR-CH-10004675,Mobilier,Chaises,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,0.3,-21.81
