ID ligne,ID commande,Date de commande,Date d'expédition,Mode d'expédition,ID client,Nom du client,Segment,Pays/région,Ville,État/Province,Région de vente,ID produit,Catégorie,Sous-catégorie,Nom du produit,Montant des ventes,Quantité,Remise,Profit
1284,US-2018-122154,4/9/2018,4/11/2018,Prioritaire,SA-20830,Sue Ann Reed,Grand public,États-Unis,Jacksonville,Floride,USCA - Sud,OFF-PA-10000994,Fournitures de bureau,Papier,Xerox 1915,251.64,3,0.2,88.07
1297,US-2018-115427,9/21/2018,9/25/2018,Tarif normal,EB-13975,Erica Bern,Entreprise,États-Unis,Fairfield,Californie,USCA - Ouest,OFF-BI-10002103,Fournitures de bureau,Classeurs,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.9,2,0.2,4.52
1298,US-2018-115427,9/21/2018,9/25/2018,Tarif normal,EB-13975,Erica Bern,Entreprise,États-Unis,Fairfield,Californie,USCA - Ouest,OFF-BI-10004632,Fournitures de bureau,Classeurs,GBC Binding covers,20.72,2,0.2,6.48
1304,US-2018-126179,7/3/2018,7/7/2018,Tarif normal,CS-12460,Chuck Sachs,Grand public,États-Unis,Columbus,Géorgie,USCA - Sud,FUR-FU-10002554,Mobilier,Meubles,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0,5.52
1305,US-2018-126179,7/3/2018,7/7/2018,Tarif normal,CS-12460,Chuck Sachs,Grand public,États-Unis,Columbus,Géorgie,USCA - Sud,TEC-PH-10001557,Produits technologiques,Téléphones,Pyle PMP37LED,287.97,3,0,77.75
1318,US-2018-157651,12/10/2018,12/14/2018,Tarif normal,HA-14920,Helen Andreada,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,TEC-AC-10003116,Produits technologiques,Accessoires,Memorex Froggy Flash Drive 8 GB,14.2,1,0.2,3.37
1321,US-2018-167703,2/3/2018,2/8/2018,Tarif normal,MC-17575,Matt Collins,Grand public,États-Unis,Cincinnati,Ohio,USCA - Est,OFF-BI-10002071,Fournitures de bureau,Classeurs,Fellowes Black Plastic Comb Bindings,5.23,3,0.7,-4.18
1322,US-2018-167703,2/3/2018,2/8/2018,Tarif normal,MC-17575,Matt Collins,Grand public,États-Unis,Cincinnati,Ohio,USCA - Est,OFF-ST-10001490,Fournitures de bureau,Stockage,"Hot File 7-Pocket, Floor Stand",285.55,2,0.2,35.69
1323,US-2018-121804,3/3/2018,3/8/2018,Tarif normal,LP-17095,Liz Preis,Grand public,États-Unis,Murray,Kentucky,USCA - Sud,OFF-AP-10004859,Fournitures de bureau,Électroménager,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0,19.66
1324,US-2018-162635,10/9/2018,10/10/2018,Prioritaire,EB-14170,Evan Bailliet,Grand public,États-Unis,Wilmington,Caroline du Nord,USCA - Sud,OFF-PA-10002659,Fournitures de bureau,Papier,Avoid Verbal Orders Carbonless Minifold Book,10.82,4,0.2,3.52
1329,US-2018-106033,10/15/2018,10/18/2018,J+2,FG-14260,Frank Gastineau,Bureau à domicile,États-Unis,San Francisco,Californie,USCA - Ouest,OFF-AR-10002818,Fournitures de bureau,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,0,26.38
1331,US-2018-127705,6/2/2018,6/6/2018,Tarif normal,AB-10255,Alejandro Ballentine,Bureau à domicile,États-Unis,Lorain,Ohio,USCA - Est,TEC-PH-10000347,Produits technologiques,Téléphones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,0.4,-0.64
1332,US-2018-127705,6/2/2018,6/6/2018,Tarif normal,AB-10255,Alejandro Ballentine,Bureau à domicile,États-Unis,Lorain,Ohio,USCA - Est,OFF-ST-10004507,Fournitures de bureau,Stockage,Advantus Rolling Storage Box,27.44,2,0.2,2.4
1337,US-2018-123281,4/2/2018,4/7/2018,Tarif normal,JF-15190,Jamie Frazer,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-FU-10003724,Mobilier,Meubles,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0,6.53
1338,US-2018-100524,12/21/2018,12/24/2018,J+2,CM-12115,Chad McGuire,Grand public,États-Unis,New York City,New York,USCA - Est,FUR-FU-10004018,Mobilier,Meubles,Tensor Computer Mounted Lamp,29.78,2,0,8.04
1339,US-2018-100524,12/21/2018,12/24/2018,J+2,CM-12115,Chad McGuire,Grand public,États-Unis,New York City,New York,USCA - Est,TEC-PH-10002549,Produits technologiques,Téléphones,Polycom SoundPoint IP 450 VoIP phone,677.58,3,0,176.17
1340,US-2018-100524,12/21/2018,12/24/2018,J+2,CM-12115,Chad McGuire,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-PA-10004911,Fournitures de bureau,Papier,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,8,0,36.02
1341,US-2018-113481,1/2/2018,1/4/2018,Prioritaire,AS-10045,Aaron Smayling,Entreprise,États-Unis,Jacksonville,Caroline du Nord,USCA - Sud,TEC-MA-10002178,Produits technologiques,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.83
1342,US-2018-113481,1/2/2018,1/4/2018,Prioritaire,AS-10045,Aaron Smayling,Entreprise,États-Unis,Jacksonville,Caroline du Nord,USCA - Sud,OFF-BI-10003694,Fournitures de bureau,Classeurs,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,5,0.7,-12.53
1343,US-2018-113481,1/2/2018,1/4/2018,Prioritaire,AS-10045,Aaron Smayling,Entreprise,États-Unis,Jacksonville,Caroline du Nord,USCA - Sud,OFF-BI-10000474,Fournitures de bureau,Classeurs,Avery Recycled Flexi-View Covers for Binding Systems,28.85,6,0.7,-21.16
1353,US-2018-162978,5/4/2018,5/9/2018,Tarif normal,LW-16990,Lindsay Williams,Entreprise,États-Unis,San Francisco,Californie,USCA - Ouest,TEC-PH-10003092,Produits technologiques,Téléphones,Motorola L804,183.96,5,0.2,20.7
1354,US-2018-162978,5/4/2018,5/9/2018,Tarif normal,LW-16990,Lindsay Williams,Entreprise,États-Unis,San Francisco,Californie,USCA - Ouest,OFF-PA-10002250,Fournitures de bureau,Papier,Things To Do Today Pad,17.61,3,0,8.45
1355,US-2018-162978,5/4/2018,5/9/2018,Tarif normal,LW-16990,Lindsay Williams,Entreprise,États-Unis,San Francisco,Californie,USCA - Ouest,FUR-TA-10003473,Mobilier,Tables,Bretford Rectangular Conference Table Tops,300.9,1,0.2,11.28
1359,US-2018-160045,4/26/2018,4/27/2018,Prioritaire,LB-16735,Larry Blacks,Grand public,États-Unis,Fort Worth,Texas,USCA - Centre,FUR-FU-10000010,Mobilier,Meubles,"DAX Value U-Channel Document Frames, Easel Back",1.99,1,0.6,-1.44
1361,US-2018-125199,10/19/2018,10/25/2018,Tarif normal,HM-14860,Harry Marie,Entreprise,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-AR-10002956,Fournitures de bureau,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.26,7,0.2,9.24
1362,US-2018-125199,10/19/2018,10/25/2018,Tarif normal,HM-14860,Harry Marie,Entreprise,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-PA-10004041,Fournitures de bureau,Papier,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4,0.2,7.4
1363,US-2018-125199,10/19/2018,10/25/2018,Tarif normal,HM-14860,Harry Marie,Entreprise,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,TEC-PH-10001336,Produits technologiques,Téléphones,Digium D40 VoIP phone,309.58,4,0.4,-56.76
1364,US-2018-155425,11/10/2018,11/11/2018,Prioritaire,AB-10600,Ann Blume,Entreprise,États-Unis,Tucson,Arizona,USCA - Ouest,OFF-BI-10001036,Fournitures de bureau,Classeurs,Cardinal EasyOpen D-Ring Binders,38.39,14,0.7,-25.59
1365,US-2018-155425,11/10/2018,11/11/2018,Prioritaire,AB-10600,Ann Blume,Entreprise,États-Unis,Tucson,Arizona,USCA - Ouest,TEC-MA-10003183,Produits technologiques,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.99,2,0.7,-64
1366,US-2018-155425,11/10/2018,11/11/2018,Prioritaire,AB-10600,Ann Blume,Entreprise,États-Unis,Tucson,Arizona,USCA - Ouest,TEC-AC-10001314,Produits technologiques,Accessoires,Case Logic 2.4GHz Wireless Keyboard,239.95,6,0.2,-35.99
1367,US-2018-155425,11/10/2018,11/11/2018,Prioritaire,AB-10600,Ann Blume,Entreprise,États-Unis,Tucson,Arizona,USCA - Ouest,TEC-PH-10002563,Produits technologiques,Téléphones,Adtran 1202752G1,201.58,2,0.2,15.12
1368,US-2018-155425,11/10/2018,11/11/2018,Prioritaire,AB-10600,Ann Blume,Entreprise,États-Unis,Tucson,Arizona,USCA - Ouest,FUR-CH-10003312,Mobilier,Chaises,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.14,4,0.2,-146.11
1369,US-2018-133249,7/8/2018,7/11/2018,Prioritaire,SZ-20035,Sam Zeldin,Bureau à domicile,États-Unis,Pico Rivera,Californie,USCA - Ouest,FUR-FU-10001588,Mobilier,Meubles,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0,62.74
1372,US-2018-136672,3/7/2018,3/12/2018,Tarif normal,MG-17890,Michael Granlund,Bureau à domicile,États-Unis,Clinton,Maryland,USCA - Est,TEC-AC-10004510,Produits technologiques,Accessoires,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0,4.91
1394,US-2018-124828,7/3/2018,7/4/2018,Prioritaire,YS-21880,Yana Sorensen,Entreprise,États-Unis,Burlington,Caroline du Nord,USCA - Sud,OFF-AR-10003514,Fournitures de bureau,Art,4009 Highlighters by Sanford,9.55,3,0.2,1.55
1395,US-2018-117247,10/9/2018,10/14/2018,Tarif normal,CK-12760,Cyma Kinney,Entreprise,États-Unis,Aurora,Illinois,USCA - Centre,FUR-TA-10002958,Mobilier,Tables,"Bevis Oval Conference Table, Walnut",652.45,5,0.5,-430.62
1396,US-2018-117247,10/9/2018,10/14/2018,Tarif normal,CK-12760,Cyma Kinney,Entreprise,États-Unis,Aurora,Illinois,USCA - Centre,FUR-TA-10001676,Mobilier,Tables,Hon 61000 Series Interactive Training Tables,66.65,3,0.5,-42.65
1411,US-2018-105144,11/4/2018,11/11/2018,Tarif normal,SZ-20035,Sam Zeldin,Bureau à domicile,États-Unis,Grand Prairie,Texas,USCA - Centre,OFF-LA-10003923,Fournitures de bureau,Étiquettes,Alphabetical Labels for Top Tab Filing,23.68,2,0.2,8.88
1415,US-2018-115994,1/28/2018,1/31/2018,J+2,BT-11305,Beth Thompson,Bureau à domicile,États-Unis,Costa Mesa,Californie,USCA - Ouest,TEC-AC-10000580,Produits technologiques,Accessoires,Logitech G13 Programmable Gameboard with LCD Display,239.97,3,0,26.4
1416,US-2018-115994,1/28/2018,1/31/2018,J+2,BT-11305,Beth Thompson,Bureau à domicile,États-Unis,Costa Mesa,Californie,USCA - Ouest,FUR-FU-10003976,Mobilier,Meubles,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0,12.83
1431,US-2018-122700,11/26/2018,11/29/2018,Tarif normal,LT-17110,Liz Thompson,Grand public,États-Unis,Columbus,Ohio,USCA - Est,TEC-PH-10003092,Produits technologiques,Téléphones,Motorola L804,220.75,8,0.4,-40.47
1436,US-2018-106852,6/20/2018,6/27/2018,Tarif normal,ST-20530,Shui Tom,Grand public,États-Unis,Parma,Ohio,USCA - Est,OFF-PA-10001639,Fournitures de bureau,Papier,Xerox 203,31.1,6,0.2,10.89
1437,US-2018-106852,6/20/2018,6/27/2018,Tarif normal,ST-20530,Shui Tom,Grand public,États-Unis,Parma,Ohio,USCA - Est,OFF-AR-10003829,Fournitures de bureau,Art,Newell 35,5.25,2,0.2,0.59
1440,US-2018-122735,4/12/2018,4/15/2018,J+2,BD-11320,Bill Donatelli,Grand public,États-Unis,Providence,Rhode Island,USCA - Est,OFF-BI-10004364,Fournitures de bureau,Classeurs,Storex Dura Pro Binders,29.7,5,0,13.37
1441,US-2018-122735,4/12/2018,4/15/2018,J+2,BD-11320,Bill Donatelli,Grand public,États-Unis,Providence,Rhode Island,USCA - Est,OFF-PA-10001712,Fournitures de bureau,Papier,Xerox 1948,39.96,4,0,17.98
1442,US-2018-128160,12/19/2018,12/24/2018,J+2,MM-17920,Michael Moore,Grand public,États-Unis,San Francisco,Californie,USCA - Ouest,OFF-BI-10001510,Fournitures de bureau,Classeurs,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.67,2,0.2,11.46
1443,US-2018-117695,8/5/2018,8/8/2018,Prioritaire,PW-19030,Pauline Webber,Entreprise,États-Unis,Richmond,Kentucky,USCA - Sud,OFF-PA-10002713,Fournitures de bureau,Papier,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.33
1446,US-2018-102337,6/13/2018,6/16/2018,Prioritaire,SD-20485,Shirley Daniels,Bureau à domicile,États-Unis,Chicago,Illinois,USCA - Centre,OFF-ST-10004804,Fournitures de bureau,Stockage,"Belkin 19"" Vented Equipment Shelf, Black",164.74,4,0.2,-39.12
1447,US-2018-102337,6/13/2018,6/16/2018,Prioritaire,SD-20485,Shirley Daniels,Bureau à domicile,États-Unis,Chicago,Illinois,USCA - Centre,FUR-CH-10004289,Mobilier,Chaises,Global Super Steno Chair,470.3,7,0.3,-87.34
1448,US-2018-102337,6/13/2018,6/16/2018,Prioritaire,SD-20485,Shirley Daniels,Bureau à domicile,États-Unis,Chicago,Illinois,USCA - Centre,TEC-PH-10002564,Produits technologiques,Téléphones,OtterBox Defender Series Case - Samsung Galaxy S4,47.98,2,0.2,6
1456,US-2018-148474,6/12/2018,6/19/2018,Tarif normal,ME-17320,Maria Etezadi,Bureau à domicile,États-Unis,Columbus,Géorgie,USCA - Sud,OFF-BI-10000977,Fournitures de bureau,Classeurs,Ibico Plastic Spiral Binding Combs,91.2,3,0,41.95
1457,US-2018-148474,6/12/2018,6/19/2018,Tarif normal,ME-17320,Maria Etezadi,Bureau à domicile,États-Unis,Columbus,Géorgie,USCA - Sud,FUR-TA-10002530,Mobilier,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,3,0,67.94
1469,US-2018-139199,12/9/2018,12/13/2018,Tarif normal,DK-12835,Damala Kotsonis,Entreprise,États-Unis,Detroit,Michigan,USCA - Centre,FUR-CH-10000847,Mobilier,Chaises,Global Executive Mid-Back Manager's Chair,872.94,3,0,226.96
1470,US-2018-139199,12/9/2018,12/13/2018,Tarif normal,DK-12835,Damala Kotsonis,Entreprise,États-Unis,Detroit,Michigan,USCA - Centre,OFF-BI-10003982,Fournitures de bureau,Classeurs,Wilson Jones Century Plastic Molded Ring Binders,41.54,2,0,19.52
1471,US-2018-139199,12/9/2018,12/13/2018,Tarif normal,DK-12835,Damala Kotsonis,Entreprise,États-Unis,Detroit,Michigan,USCA - Centre,OFF-PA-10001293,Fournitures de bureau,Papier,Xerox 1946,12.96,2,0,6.22
1473,US-2018-164959,7/11/2018,7/15/2018,Tarif normal,KN-16390,Katherine Nockton,Entreprise,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-LA-10004272,Fournitures de bureau,Étiquettes,Avery 482,8.67,3,0,4.07
1477,US-2018-104955,3/19/2018,3/24/2018,Tarif normal,CG-12040,Catherine Glotzbach,Bureau à domicile,États-Unis,New York City,New York,USCA - Est,OFF-LA-10003121,Fournitures de bureau,Étiquettes,Avery 506,28.91,7,0,13.3
1479,US-2018-121468,11/19/2018,11/20/2018,Prioritaire,KD-16345,Katherine Ducich,Grand public,États-Unis,Westminster,Californie,USCA - Ouest,TEC-PH-10000376,Produits technologiques,Téléphones,Square Credit Card Reader,31.97,4,0.2,2.4
1483,US-2018-101210,8/25/2018,8/28/2018,J+2,DW-13540,Don Weiss,Grand public,États-Unis,Jackson,Tennessee,USCA - Sud,OFF-AR-10003560,Fournitures de bureau,Art,Zebra Zazzle Fluorescent Highlighters,9.73,2,0.2,1.7
1484,US-2018-101210,8/25/2018,8/28/2018,J+2,DW-13540,Don Weiss,Grand public,États-Unis,Jackson,Tennessee,USCA - Sud,OFF-PA-10000130,Fournitures de bureau,Papier,Xerox 199,3.42,1,0.2,1.07
1491,US-2018-151911,1/20/2018,1/23/2018,J+2,DL-13495,Dionis Lloyd,Entreprise,États-Unis,New York City,New York,USCA - Est,OFF-EN-10002986,Fournitures de bureau,Enveloppes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,4,0,28.33
1492,US-2018-166436,11/24/2018,11/28/2018,Tarif normal,TS-21370,Todd Sumrall,Entreprise,États-Unis,New York City,New York,USCA - Est,OFF-PA-10001838,Fournitures de bureau,Papier,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,1,0,2.88
1493,US-2018-166436,11/24/2018,11/28/2018,Tarif normal,TS-21370,Todd Sumrall,Entreprise,États-Unis,New York City,New York,USCA - Est,FUR-CH-10000785,Mobilier,Chaises,Global Ergonomic Managers Chair,977.29,6,0.1,173.74
1494,US-2018-139661,7/22/2018,7/25/2018,Tarif normal,JW-15220,Jane Waco,Entreprise,États-Unis,Vancouver,Washington,USCA - Ouest,FUR-FU-10002885,Mobilier,Meubles,Magna Visual Magnetic Picture Hangers,9.64,2,0,3.66
1496,US-2018-152485,9/4/2018,9/8/2018,Tarif normal,JD-15790,John Dryer,Grand public,États-Unis,Coppell,Texas,USCA - Centre,OFF-AR-10003759,Fournitures de bureau,Art,"Crayola Anti Dust Chalk, 12/Pack",10.19,7,0.2,3.19
1497,US-2018-152485,9/4/2018,9/8/2018,Tarif normal,JD-15790,John Dryer,Grand public,États-Unis,Coppell,Texas,USCA - Centre,OFF-ST-10004950,Fournitures de bureau,Stockage,Acco Perma 3000 Stacking Storage Drawers,16.78,1,0.2,-0.21
1498,US-2018-152485,9/4/2018,9/8/2018,Tarif normal,JD-15790,John Dryer,Grand public,États-Unis,Coppell,Texas,USCA - Centre,OFF-AR-10001940,Fournitures de bureau,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,5,0.2,3.77
1500,US-2018-130386,11/12/2018,11/18/2018,Tarif normal,NG-18430,Nathan Gelder,Grand public,États-Unis,Austin,Texas,USCA - Centre,OFF-PA-10002749,Fournitures de bureau,Papier,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.06,3,0.2,5.82
1501,US-2018-130386,11/12/2018,11/18/2018,Tarif normal,NG-18430,Nathan Gelder,Grand public,États-Unis,Austin,Texas,USCA - Centre,OFF-PA-10003823,Fournitures de bureau,Papier,Xerox 197,223.06,9,0.2,69.71
1502,US-2018-130386,11/12/2018,11/18/2018,Tarif normal,NG-18430,Nathan Gelder,Grand public,États-Unis,Austin,Texas,USCA - Centre,OFF-ST-10003716,Fournitures de bureau,Stockage,Tennsco Double-Tier Lockers,540.05,3,0.2,-47.25
1507,US-2018-154935,12/24/2018,12/29/2018,Tarif normal,AR-10540,Andy Reiter,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-BI-10003708,Fournitures de bureau,Classeurs,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",17.88,3,0.2,5.59
1509,US-2018-108294,12/10/2018,12/10/2018,Le même jour,LS-16975,Lindsay Shagiari,Bureau à domicile,États-Unis,Omaha,Nebraska,USCA - Centre,OFF-BI-10004965,Fournitures de bureau,Classeurs,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0,15.53
1510,US-2018-103611,9/12/2018,9/15/2018,Prioritaire,JM-15535,Jessica Myrick,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-FU-10004270,Mobilier,Meubles,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,0,3.01
1511,US-2018-100384,6/24/2018,7/1/2018,Tarif normal,NH-18610,Nicole Hansen,Entreprise,États-Unis,Pomona,Californie,USCA - Ouest,OFF-AR-10002135,Fournitures de bureau,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6,8,0,111.82
1512,US-2018-100384,6/24/2018,7/1/2018,Tarif normal,NH-18610,Nicole Hansen,Entreprise,États-Unis,Pomona,Californie,USCA - Ouest,OFF-AR-10003514,Fournitures de bureau,Art,4009 Highlighters by Sanford,35.82,9,0,11.82
1513,US-2018-112809,8/18/2018,8/22/2018,Tarif normal,RA-19915,Russell Applegate,Grand public,États-Unis,Dallas,Texas,USCA - Centre,OFF-ST-10002276,Fournitures de bureau,Stockage,Safco Steel Mobile File Cart,200.06,3,0.2,12.5
1514,US-2018-112809,8/18/2018,8/22/2018,Tarif normal,RA-19915,Russell Applegate,Grand public,États-Unis,Dallas,Texas,USCA - Centre,OFF-BI-10001098,Fournitures de bureau,Classeurs,Acco D-Ring Binder w/DublLock,21.38,5,0.8,-33.14
1515,US-2018-112809,8/18/2018,8/22/2018,Tarif normal,RA-19915,Russell Applegate,Grand public,États-Unis,Dallas,Texas,USCA - Centre,OFF-BI-10001636,Fournitures de bureau,Classeurs,Ibico Plastic and Wire Spiral Binding Combs,6.74,4,0.8,-11.46
1516,US-2018-160759,12/11/2018,12/17/2018,Tarif normal,AI-10855,Arianne Irving,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,FUR-CH-10002961,Mobilier,Chaises,"Leather Task Chair, Black",63.69,1,0.3,-9.1
1517,US-2018-148446,12/10/2018,12/14/2018,J+2,MC-17845,Michael Chen,Grand public,États-Unis,North Las Vegas,Nevada,USCA - Ouest,FUR-TA-10004256,Mobilier,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1669.6,4,0,116.87
1520,US-2018-116204,2/11/2018,2/14/2018,J+2,VW-21775,Victoria Wilson,Entreprise,États-Unis,San Francisco,Californie,USCA - Ouest,OFF-BI-10001759,Fournitures de bureau,Classeurs,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.34,7,0.2,7.73
1521,US-2018-109946,4/16/2018,4/21/2018,Tarif normal,PL-18925,Paul Lucas,Bureau à domicile,États-Unis,Chicago,Illinois,USCA - Centre,OFF-AR-10001419,Fournitures de bureau,Art,Newell 325,16.52,5,0.2,2.07
1532,US-2018-159884,5/23/2018,5/26/2018,Tarif normal,JF-15490,Jeremy Farry,Grand public,États-Unis,Tempe,Arizona,USCA - Ouest,OFF-ST-10000344,Fournitures de bureau,Stockage,"Neat Ideas Personal Hanging Folder Files, Black",10.74,1,0.2,0.81
1533,US-2018-159884,5/23/2018,5/26/2018,Tarif normal,JF-15490,Jeremy Farry,Grand public,États-Unis,Tempe,Arizona,USCA - Ouest,OFF-FA-10000585,Fournitures de bureau,Éléments de fixation,OIC Bulk Pack Metal Binder Clips,8.38,3,0.2,2.72
1535,US-2018-124086,2/10/2018,2/14/2018,Tarif normal,MP-18175,Mike Pelletier,Bureau à domicile,États-Unis,Laguna Niguel,Californie,USCA - Ouest,FUR-BO-10004015,Mobilier,Bibliothèques,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.98,2,0.2,16.8
1538,US-2018-121888,9/15/2018,9/17/2018,J+2,CL-11890,Carl Ludwig,Grand public,États-Unis,Everett,Massachusetts,USCA - Est,TEC-PH-10000439,Produits technologiques,Téléphones,GE DSL Phone Line Filter,39.99,1,0,11.6
1539,US-2018-121888,9/15/2018,9/17/2018,J+2,CL-11890,Carl Ludwig,Grand public,États-Unis,Everett,Massachusetts,USCA - Est,OFF-AR-10003478,Fournitures de bureau,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,0,6.51
1540,US-2018-121888,9/15/2018,9/17/2018,J+2,CL-11890,Carl Ludwig,Grand public,États-Unis,Everett,Massachusetts,USCA - Est,FUR-BO-10002545,Mobilier,Bibliothèques,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,3,0,203.56
1541,US-2018-121888,9/15/2018,9/17/2018,J+2,CL-11890,Carl Ludwig,Grand public,États-Unis,Everett,Massachusetts,USCA - Est,OFF-BI-10001765,Fournitures de bureau,Classeurs,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48,7,0,116.39
1551,US-2018-124926,11/13/2018,11/18/2018,J+2,ME-17320,Maria Etezadi,Bureau à domicile,États-Unis,Houston,Texas,USCA - Centre,OFF-AP-10004868,Fournitures de bureau,Électroménager,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9.32,6,0.8,-24.71
1554,US-2018-158386,10/16/2018,10/21/2018,Tarif normal,BO-11425,Bobby Odegard,Grand public,États-Unis,Richmond,Kentucky,USCA - Sud,OFF-BI-10003719,Fournitures de bureau,Classeurs,Large Capacity Hanging Post Binders,124.75,5,0,57.39
1556,US-2018-120761,9/4/2018,9/8/2018,Tarif normal,AB-10150,Aimee Bixby,Grand public,États-Unis,Long Beach,New York,USCA - Est,TEC-AC-10000171,Produits technologiques,Accessoires,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96,4,0,39.54
1562,US-2018-107293,9/5/2018,9/6/2018,Prioritaire,CS-12400,Christopher Schild,Bureau à domicile,États-Unis,Seattle,Washington,USCA - Ouest,OFF-AR-10003732,Fournitures de bureau,Art,Newell 333,2.78,1,0,0.72
1563,US-2018-102890,3/22/2018,3/22/2018,Le même jour,SG-20470,Sheri Gordon,Grand public,États-Unis,New York City,New York,USCA - Est,FUR-TA-10000577,Mobilier,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,0.4,-295.98
1569,US-2018-152002,6/11/2018,6/11/2018,Le même jour,DV-13465,Dianna Vittorini,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-PA-10000357,Fournitures de bureau,Papier,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0,60.26
1570,US-2018-165029,11/26/2018,11/29/2018,Tarif normal,AH-10075,Adam Hart,Entreprise,États-Unis,Atlanta,Géorgie,USCA - Sud,OFF-AR-10003504,Fournitures de bureau,Art,Newell 347,12.84,3,0,3.72
1596,US-2018-149181,5/8/2018,5/12/2018,Tarif normal,MD-17350,Maribeth Dona,Grand public,États-Unis,Columbus,Ohio,USCA - Est,FUR-CH-10004540,Mobilier,Chaises,Global Chrome Stack Chair,47.99,2,0.3,-2.06
1597,US-2018-132234,10/16/2018,10/18/2018,Prioritaire,MY-17380,Maribeth Yedwab,Entreprise,États-Unis,New York City,New York,USCA - Est,FUR-FU-10001290,Mobilier,Meubles,Executive Impressions Supervisor Wall Clock,547.3,13,0,175.14
1598,US-2018-158876,11/19/2018,11/21/2018,J+2,AB-10150,Aimee Bixby,Grand public,États-Unis,Carrollton,Texas,USCA - Centre,OFF-PA-10000308,Fournitures de bureau,Papier,Xerox 1901,16.9,4,0.2,5.28
1599,US-2018-158876,11/19/2018,11/21/2018,J+2,AB-10150,Aimee Bixby,Grand public,États-Unis,Carrollton,Texas,USCA - Centre,OFF-SU-10001165,Fournitures de bureau,Fournitures,Acme Elite Stainless Steel Scissors,6.67,1,0.2,0.5
1600,US-2018-158876,11/19/2018,11/21/2018,J+2,AB-10150,Aimee Bixby,Grand public,États-Unis,Carrollton,Texas,USCA - Centre,OFF-AR-10003373,Fournitures de bureau,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.14,4,0.2,8.67
