ID ligne,ID commande,Date de commande,Date d'expédition,Mode d'expédition,ID client,Nom du client,Segment,Pays/région,Ville,État/Province,Région de vente,ID produit,Catégorie,Sous-catégorie,Nom du produit,Montant des ventes,Quantité,Remise,Profit
1783,US-2016-111094,7/9/2016,7/13/2016,Tarif normal,CB-12535,Claudia Bergmann,Entreprise,États-Unis,Franklin,Massachusetts,USCA - Est,OFF-BI-10001597,Fournitures de bureau,Classeurs,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0,59.01
1788,US-2016-154326,2/15/2016,2/19/2016,Tarif normal,RP-19855,Roy Phan,Entreprise,États-Unis,Kenosha,Wisconsin,USCA - Centre,TEC-PH-10001819,Produits technologiques,Téléphones,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,3,0,64.79
1789,US-2016-154326,2/15/2016,2/19/2016,Tarif normal,RP-19855,Roy Phan,Entreprise,États-Unis,Kenosha,Wisconsin,USCA - Centre,TEC-PH-10000560,Produits technologiques,Téléphones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0,195.99
1790,US-2016-154326,2/15/2016,2/19/2016,Tarif normal,RP-19855,Roy Phan,Entreprise,États-Unis,Kenosha,Wisconsin,USCA - Centre,TEC-AC-10004568,Produits technologiques,Accessoires,Maxell LTO Ultrium - 800 GB,139.95,5,0,26.59
1815,US-2016-131597,9/14/2016,9/18/2016,Tarif normal,SP-20620,Stefania Perrino,Entreprise,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-TA-10002607,Mobilier,Tables,KI Conference Tables,170.14,3,0.2,-8.51
1816,US-2016-164833,6/4/2016,6/4/2016,Le même jour,LL-16840,Lauren Leatherbury,Grand public,États-Unis,Seattle,Washington,USCA - Ouest,OFF-LA-10000443,Fournitures de bureau,Étiquettes,Avery 501,7.38,2,0,3.47
1817,US-2016-164833,6/4/2016,6/4/2016,Le même jour,LL-16840,Lauren Leatherbury,Grand public,États-Unis,Seattle,Washington,USCA - Ouest,OFF-AR-10004685,Fournitures de bureau,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2,0,3.06
1818,US-2016-125423,12/13/2016,12/15/2016,J+2,MC-17575,Matt Collins,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-LA-10001771,Fournitures de bureau,Étiquettes,Avery 513,9.96,2,0,4.58
1829,US-2016-140851,7/13/2016,7/15/2016,J+2,ND-18460,Neil Ducich,Entreprise,États-Unis,Macon,Géorgie,USCA - Sud,OFF-PA-10000019,Fournitures de bureau,Papier,Xerox 1931,38.88,6,0,18.66
1833,US-2016-131422,11/5/2016,11/9/2016,Tarif normal,GB-14530,George Bell,Entreprise,États-Unis,Monroe,Caroline du Nord,USCA - Sud,FUR-CH-10001270,Mobilier,Chaises,Harbour Creations Steel Folding Chair,207,3,0.2,25.88
1843,US-2016-135391,2/9/2016,2/11/2016,J+2,FA-14230,Frank Atkinson,Entreprise,États-Unis,San Antonio,Texas,USCA - Centre,OFF-LA-10001074,Fournitures de bureau,Étiquettes,Round Specialty Laser Printer Labels,40.1,4,0.2,13.53
1844,US-2016-135391,2/9/2016,2/11/2016,J+2,FA-14230,Frank Atkinson,Entreprise,États-Unis,San Antonio,Texas,USCA - Centre,FUR-FU-10001986,Mobilier,Meubles,"Dana Fluorescent Magnifying Lamp, White, 36""",40.78,2,0.6,-30.59
1850,US-2016-160472,7/20/2016,7/25/2016,J+2,RK-19300,Ralph Kennedy,Grand public,États-Unis,South Bend,Indiana,USCA - Centre,OFF-ST-10000464,Fournitures de bureau,Stockage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,1,0,9.73
1851,US-2016-160472,7/20/2016,7/25/2016,J+2,RK-19300,Ralph Kennedy,Grand public,États-Unis,South Bend,Indiana,USCA - Centre,TEC-AC-10002253,Produits technologiques,Accessoires,Imation Bio 8GB USB Flash Drive Imation Corp,831.2,5,0,124.68
1852,US-2016-160472,7/20/2016,7/25/2016,J+2,RK-19300,Ralph Kennedy,Grand public,États-Unis,South Bend,Indiana,USCA - Centre,OFF-PA-10000528,Fournitures de bureau,Papier,Xerox 1981,26.4,5,0,11.88
1853,US-2016-160472,7/20/2016,7/25/2016,J+2,RK-19300,Ralph Kennedy,Grand public,États-Unis,South Bend,Indiana,USCA - Centre,OFF-EN-10000483,Fournitures de bureau,Enveloppes,"White Envelopes, White Envelopes with Clear Poly Window",106.75,7,0,49.11
1854,US-2016-160472,7/20/2016,7/25/2016,J+2,RK-19300,Ralph Kennedy,Grand public,États-Unis,South Bend,Indiana,USCA - Centre,OFF-PA-10003129,Fournitures de bureau,Papier,Tops White Computer Printout Paper,97.82,2,0,45.98
1855,US-2016-160472,7/20/2016,7/25/2016,J+2,RK-19300,Ralph Kennedy,Grand public,États-Unis,South Bend,Indiana,USCA - Centre,OFF-ST-10003442,Fournitures de bureau,Stockage,Eldon Portable Mobile Manager,141.4,5,0,38.18
1859,US-2016-121608,9/3/2016,9/5/2016,Prioritaire,JB-15400,Jennifer Braxton,Entreprise,États-Unis,Bristol,Connecticut,USCA - Est,OFF-AP-10002311,Fournitures de bureau,Électroménager,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0,60.55
1860,US-2016-121608,9/3/2016,9/5/2016,Prioritaire,JB-15400,Jennifer Braxton,Entreprise,États-Unis,Bristol,Connecticut,USCA - Est,TEC-PH-10004959,Produits technologiques,Téléphones,Classic Ivory Antique Telephone ZL1810,100.49,1,0,25.12
1868,US-2016-127110,6/25/2016,7/1/2016,Tarif normal,CH-12070,Cathy Hwang,Bureau à domicile,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-PA-10003309,Fournitures de bureau,Papier,Xerox 211,31.1,6,0.2,10.89
1869,US-2016-127110,6/25/2016,7/1/2016,Tarif normal,CH-12070,Cathy Hwang,Bureau à domicile,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-ST-10002554,Fournitures de bureau,Stockage,Tennsco Industrial Shelving,78.26,2,0.2,-17.61
1881,US-2016-109512,3/5/2016,3/5/2016,Le même jour,LF-17185,Luke Foster,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-EN-10002621,Fournitures de bureau,Enveloppes,Staple envelope,29.34,3,0,14.67
1882,US-2016-109512,3/5/2016,3/5/2016,Le même jour,LF-17185,Luke Foster,Grand public,États-Unis,New York City,New York,USCA - Est,FUR-CH-10001146,Mobilier,Chaises,"Global Value Mid-Back Manager's Chair, Gray",383.61,7,0.1,63.93
1883,US-2016-109512,3/5/2016,3/5/2016,Le même jour,LF-17185,Luke Foster,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-ST-10000689,Fournitures de bureau,Stockage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0,67.61
1896,US-2016-109197,9/22/2016,9/26/2016,Tarif normal,JO-15280,Jas O'Carroll,Grand public,États-Unis,Missoula,Montana,USCA - Ouest,OFF-BI-10004632,Fournitures de bureau,Classeurs,Ibico Hi-Tech Manual Binding System,487.98,2,0.2,152.5
1909,US-2016-157959,2/3/2016,2/4/2016,Prioritaire,RW-19540,Rick Wilson,Entreprise,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-FU-10004093,Mobilier,Meubles,Hand-Finished Solid Wood Document Frame,136.92,4,0,41.08
1918,US-2016-105634,11/8/2016,11/14/2016,Tarif normal,HA-14905,Helen Abelman,Grand public,États-Unis,Franklin,Massachusetts,USCA - Est,OFF-AR-10001573,Fournitures de bureau,Art,American Pencil,11.65,5,0,3.38
1919,US-2016-123673,7/22/2016,7/26/2016,J+2,CH-12070,Cathy Hwang,Bureau à domicile,États-Unis,Detroit,Michigan,USCA - Centre,TEC-PH-10001809,Produits technologiques,Téléphones,Panasonic KX T7736-B Digital phone,299.9,2,0,74.98
1922,US-2016-125178,10/3/2016,10/9/2016,Tarif normal,MZ-17515,Mary Zewe,Entreprise,États-Unis,Reading,Pennsylvanie,USCA - Est,OFF-ST-10002562,Fournitures de bureau,Stockage,Staple magnet,15.01,2,0.2,1.5
1937,US-2016-141768,5/25/2016,5/27/2016,J+2,NP-18685,Nora Pelletier,Bureau à domicile,États-Unis,San Francisco,Californie,USCA - Ouest,FUR-FU-10002268,Mobilier,Meubles,Ultra Door Push Plate,14.73,3,0,4.86
1979,US-2016-109939,5/8/2016,5/12/2016,Tarif normal,AA-10375,Allen Armold,Grand public,États-Unis,Salem,Oregon,USCA - Ouest,OFF-AR-10000127,Fournitures de bureau,Art,Newell 321,5.25,2,0.2,0.59
1982,US-2016-119592,12/14/2016,12/16/2016,J+2,MM-18280,Muhammed MacIntyre,Entreprise,États-Unis,Columbus,Géorgie,USCA - Sud,OFF-BI-10004187,Fournitures de bureau,Classeurs,3-ring staple pack,3.76,2,0,1.8
1988,US-2016-127509,11/9/2016,11/13/2016,Tarif normal,AS-10090,Adam Shillingsburg,Grand public,États-Unis,Springfield,Missouri,USCA - Centre,OFF-BI-10002393,Fournitures de bureau,Classeurs,Binder Posts,17.22,3,0,7.92
1989,US-2016-127509,11/9/2016,11/13/2016,Tarif normal,AS-10090,Adam Shillingsburg,Grand public,États-Unis,Springfield,Missouri,USCA - Centre,FUR-TA-10002855,Mobilier,Tables,Bevis Round Conference Table Top & Single Column Base,1024.38,7,0,215.12
1990,US-2016-127509,11/9/2016,11/13/2016,Tarif normal,AS-10090,Adam Shillingsburg,Grand public,États-Unis,Springfield,Missouri,USCA - Centre,OFF-EN-10000781,Fournitures de bureau,Enveloppes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26.22,3,0,12.32
1991,US-2016-127509,11/9/2016,11/13/2016,Tarif normal,AS-10090,Adam Shillingsburg,Grand public,États-Unis,Springfield,Missouri,USCA - Centre,OFF-PA-10002160,Fournitures de bureau,Papier,Xerox 1978,17.34,3,0,8.5
2012,US-2016-155761,12/11/2016,12/11/2016,Le même jour,SC-20800,Stuart Calhoun,Grand public,États-Unis,Houston,Texas,USCA - Centre,TEC-AC-10001606,Produits technologiques,Accessoires,Logitech Wireless Performance Mouse MX for PC and Mac,159.98,2,0.2,36
2013,US-2016-155761,12/11/2016,12/11/2016,Le même jour,SC-20800,Stuart Calhoun,Grand public,États-Unis,Houston,Texas,USCA - Centre,OFF-ST-10000943,Fournitures de bureau,Stockage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46.34,3,0.2,4.63
2017,US-2016-113110,3/19/2016,3/23/2016,Tarif normal,BK-11260,Berenike Kampe,Grand public,États-Unis,San Bernardino,Californie,USCA - Ouest,OFF-BI-10000088,Fournitures de bureau,Classeurs,GBC Imprintable Covers,17.57,2,0.2,6.37
2018,US-2016-113110,3/19/2016,3/23/2016,Tarif normal,BK-11260,Berenike Kampe,Grand public,États-Unis,San Bernardino,Californie,USCA - Ouest,OFF-LA-10000240,Fournitures de bureau,Étiquettes,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,0,6.87
2019,US-2016-113110,3/19/2016,3/23/2016,Tarif normal,BK-11260,Berenike Kampe,Grand public,États-Unis,San Bernardino,Californie,USCA - Ouest,OFF-SU-10001165,Fournitures de bureau,Fournitures,Acme Elite Stainless Steel Scissors,33.36,4,0,8.67
2020,US-2016-113110,3/19/2016,3/23/2016,Tarif normal,BK-11260,Berenike Kampe,Grand public,États-Unis,San Bernardino,Californie,USCA - Ouest,OFF-PA-10002749,Fournitures de bureau,Papier,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,6,0,19.67
2026,US-2016-114237,3/13/2016,3/15/2016,Prioritaire,MC-17275,Marc Crier,Grand public,États-Unis,Seattle,Washington,USCA - Ouest,FUR-BO-10004409,Mobilier,Bibliothèques,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.75
2029,US-2016-117961,11/26/2016,11/30/2016,Tarif normal,GP-14740,Guy Phonely,Entreprise,États-Unis,Leominster,Massachusetts,USCA - Est,OFF-BI-10000343,Fournitures de bureau,Classeurs,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73,3,0,6.92
2030,US-2016-117961,11/26/2016,11/30/2016,Tarif normal,GP-14740,Guy Phonely,Entreprise,États-Unis,Leominster,Massachusetts,USCA - Est,OFF-ST-10001172,Fournitures de bureau,Stockage,"Tennsco Lockers, Sand",104.9,5,0,25.18
2031,US-2016-117961,11/26/2016,11/30/2016,Tarif normal,GP-14740,Guy Phonely,Entreprise,États-Unis,Leominster,Massachusetts,USCA - Est,OFF-BI-10003707,Fournitures de bureau,Classeurs,Aluminum Screw Posts,61.04,4,0,30.52
2032,US-2016-117961,11/26/2016,11/30/2016,Tarif normal,GP-14740,Guy Phonely,Entreprise,États-Unis,Leominster,Massachusetts,USCA - Est,OFF-PA-10001274,Fournitures de bureau,Papier,Loose Memo Sheets,10.95,3,0,5.15
2037,US-2016-119214,1/23/2016,1/27/2016,Tarif normal,CW-11905,Carl Weiss,Bureau à domicile,États-Unis,Bozeman,Montana,USCA - Ouest,OFF-PA-10002893,Fournitures de bureau,Papier,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,0,13.94
2038,US-2016-119214,1/23/2016,1/27/2016,Tarif normal,CW-11905,Carl Weiss,Bureau à domicile,États-Unis,Bozeman,Montana,USCA - Ouest,OFF-LA-10003077,Fournitures de bureau,Étiquettes,Avery 500,14.62,2,0,6.87
2039,US-2016-122287,6/18/2016,6/23/2016,Tarif normal,SN-20560,Skye Norling,Bureau à domicile,États-Unis,Peoria,Arizona,USCA - Ouest,OFF-PA-10001661,Fournitures de bureau,Papier,Xerox 1922,11.95,3,0.2,4.33
2040,US-2016-122287,6/18/2016,6/23/2016,Tarif normal,SN-20560,Skye Norling,Bureau à domicile,États-Unis,Peoria,Arizona,USCA - Ouest,OFF-BI-10004656,Fournitures de bureau,Classeurs,Peel & Stick Add-On Corner Pockets,4.54,7,0.7,-3.33
2041,US-2016-122287,6/18/2016,6/23/2016,Tarif normal,SN-20560,Skye Norling,Bureau à domicile,États-Unis,Peoria,Arizona,USCA - Ouest,OFF-BI-10003707,Fournitures de bureau,Classeurs,Aluminum Screw Posts,9.16,2,0.7,-6.1
2042,US-2016-122287,6/18/2016,6/23/2016,Tarif normal,SN-20560,Skye Norling,Bureau à domicile,États-Unis,Peoria,Arizona,USCA - Ouest,FUR-FU-10004973,Mobilier,Meubles,Flat Face Poster Frame,75.36,5,0.2,20.72
2043,US-2016-104493,10/2/2016,10/8/2016,Tarif normal,EB-13705,Ed Braxton,Entreprise,États-Unis,San Diego,Californie,USCA - Ouest,OFF-BI-10004817,Fournitures de bureau,Classeurs,GBC Personal VeloBind Strips,57.5,6,0.2,20.13
2049,US-2016-142237,7/11/2016,7/13/2016,Prioritaire,CK-12595,Clytie Kelty,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,FUR-FU-10004848,Mobilier,Meubles,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.8,7,0.2,36.23
2050,US-2016-142237,7/11/2016,7/13/2016,Prioritaire,CK-12595,Clytie Kelty,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-BI-10004022,Fournitures de bureau,Classeurs,Acco Suede Grain Vinyl Round Ring Binder,2.5,3,0.7,-2
2051,US-2016-142237,7/11/2016,7/13/2016,Prioritaire,CK-12595,Clytie Kelty,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-BI-10003669,Fournitures de bureau,Classeurs,3M Organizer Strips,6.48,4,0.7,-4.75
2052,US-2016-142237,7/11/2016,7/13/2016,Prioritaire,CK-12595,Clytie Kelty,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,FUR-CH-10003833,Mobilier,Chaises,Novimex Fabric Task Chair,341.49,8,0.3,-73.18
2053,US-2016-142237,7/11/2016,7/13/2016,Prioritaire,CK-12595,Clytie Kelty,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-AR-10003732,Fournitures de bureau,Art,Newell 333,11.12,5,0.2,0.83
2054,US-2016-142237,7/11/2016,7/13/2016,Prioritaire,CK-12595,Clytie Kelty,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,FUR-FU-10003142,Mobilier,Meubles,"Master Big Foot Doorstop, Beige",25.34,6,0.2,3.48
2069,US-2016-133452,4/13/2016,4/19/2016,Tarif normal,ZC-21910,Zuschuss Carroll,Grand public,États-Unis,Pomona,Californie,USCA - Ouest,TEC-AC-10002800,Produits technologiques,Accessoires,Plantronics Audio 478 Stereo USB Headset,199.96,4,0,69.99
2070,US-2016-133452,4/13/2016,4/19/2016,Tarif normal,ZC-21910,Zuschuss Carroll,Grand public,États-Unis,Pomona,Californie,USCA - Ouest,FUR-TA-10003954,Mobilier,Tables,Hon 94000 Series Round Tables,710.83,3,0.2,-97.74
2080,US-2016-120103,12/24/2016,12/29/2016,Tarif normal,MS-17365,Maribeth Schnelling,Grand public,États-Unis,Phoenix,Arizona,USCA - Ouest,OFF-PA-10001295,Fournitures de bureau,Papier,Computer Printout Paper with Letter-Trim Perforations,106.23,7,0.2,37.18
2081,US-2016-120103,12/24/2016,12/29/2016,Tarif normal,MS-17365,Maribeth Schnelling,Grand public,États-Unis,Phoenix,Arizona,USCA - Ouest,TEC-PH-10002170,Produits technologiques,Téléphones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.98,2,0.2,11.2
2082,US-2016-120103,12/24/2016,12/29/2016,Tarif normal,MS-17365,Maribeth Schnelling,Grand public,États-Unis,Phoenix,Arizona,USCA - Ouest,FUR-FU-10002885,Mobilier,Meubles,Magna Visual Magnetic Picture Hangers,7.71,2,0.2,1.74
2090,US-2016-139290,10/26/2016,10/30/2016,Tarif normal,MY-17380,Maribeth Yedwab,Entreprise,États-Unis,Rancho Cucamonga,Californie,USCA - Ouest,OFF-LA-10004008,Fournitures de bureau,Étiquettes,Avery 507,5.76,2,0,2.65
2094,US-2016-149678,4/13/2016,4/15/2016,J+2,AW-10840,Anthony Witt,Grand public,États-Unis,Farmington,Nouveau-Mexique,USCA - Ouest,OFF-SU-10004498,Fournitures de bureau,Fournitures,Martin-Yale Premier Letter Opener,12.88,1,0,0.39
2095,US-2016-164357,11/25/2016,11/29/2016,Tarif normal,SF-20065,Sandra Flanagan,Grand public,États-Unis,Wilmington,Caroline du Nord,USCA - Sud,OFF-AR-10001177,Fournitures de bureau,Art,Newell 349,13.12,5,0.2,1.48
2108,US-2016-164882,7/23/2016,7/23/2016,Le même jour,SG-20080,Sandra Glassco,Grand public,États-Unis,Redlands,Californie,USCA - Ouest,OFF-PA-10000157,Fournitures de bureau,Papier,Xerox 191,19.98,1,0,9.39
2109,US-2016-164882,7/23/2016,7/23/2016,Le même jour,SG-20080,Sandra Glassco,Grand public,États-Unis,Redlands,Californie,USCA - Ouest,OFF-BI-10004519,Fournitures de bureau,Classeurs,GBC DocuBind P100 Manual Binding Machine,398.35,3,0.2,124.49
2110,US-2016-164882,7/23/2016,7/23/2016,Le même jour,SG-20080,Sandra Glassco,Grand public,États-Unis,Redlands,Californie,USCA - Ouest,OFF-AR-10004272,Fournitures de bureau,Art,Newell 308,5.04,3,0,1.26
2111,US-2016-164882,7/23/2016,7/23/2016,Le même jour,SG-20080,Sandra Glassco,Grand public,États-Unis,Redlands,Californie,USCA - Ouest,OFF-FA-10000585,Fournitures de bureau,Éléments de fixation,OIC Bulk Pack Metal Binder Clips,17.45,5,0,8.03
2112,US-2016-164882,7/23/2016,7/23/2016,Le même jour,SG-20080,Sandra Glassco,Grand public,États-Unis,Redlands,Californie,USCA - Ouest,FUR-CH-10004218,Mobilier,Chaises,"Global Fabric Manager's Chair, Dark Gray",323.14,4,0.2,20.2
2113,US-2016-164882,7/23/2016,7/23/2016,Le même jour,SG-20080,Sandra Glassco,Grand public,États-Unis,Redlands,Californie,USCA - Ouest,OFF-SU-10004231,Fournitures de bureau,Fournitures,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.02
2114,US-2016-164882,7/23/2016,7/23/2016,Le même jour,SG-20080,Sandra Glassco,Grand public,États-Unis,Redlands,Californie,USCA - Ouest,TEC-PH-10001578,Produits technologiques,Téléphones,Polycom SoundStation2 EX Conference phone,1295.84,4,0.2,145.78
2115,US-2016-164882,7/23/2016,7/23/2016,Le même jour,SG-20080,Sandra Glassco,Grand public,États-Unis,Redlands,Californie,USCA - Ouest,OFF-ST-10003638,Fournitures de bureau,Stockage,Mobile Personal File Cube,46.84,2,0,12.65
2116,US-2016-164882,7/23/2016,7/23/2016,Le même jour,SG-20080,Sandra Glassco,Grand public,États-Unis,Redlands,Californie,USCA - Ouest,FUR-BO-10002213,Mobilier,Bibliothèques,DMI Eclipse Executive Suite Bookcases,425.83,1,0.2,20.04
2117,US-2016-159786,10/12/2016,10/17/2016,J+2,RK-19300,Ralph Kennedy,Grand public,États-Unis,Rochester,New York,USCA - Est,FUR-TA-10001307,Mobilier,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,1,0.4,-13.98
2128,US-2016-134859,10/4/2016,10/9/2016,Tarif normal,JK-16120,Julie Kriz,Bureau à domicile,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,FUR-FU-10003623,Mobilier,Meubles,"DataProducts Ampli Magnifier Task Lamp, Black,",64.94,3,0.2,6.49
2129,US-2016-134859,10/4/2016,10/9/2016,Tarif normal,JK-16120,Julie Kriz,Bureau à domicile,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-PA-10001293,Fournitures de bureau,Papier,Xerox 1946,20.74,4,0.2,7.26
2133,US-2016-156524,11/20/2016,11/26/2016,Tarif normal,DL-12865,Dan Lawera,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-PA-10003883,Fournitures de bureau,Papier,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,0,9.04
2134,US-2016-122210,8/22/2016,8/26/2016,Tarif normal,WB-21850,William Brown,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-BI-10003656,Fournitures de bureau,Classeurs,Fellowes PB200 Plastic Comb Binding Machine,152.99,3,0.7,-122.39
2135,US-2016-122210,8/22/2016,8/26/2016,Tarif normal,WB-21850,William Brown,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-FA-10000053,Fournitures de bureau,Éléments de fixation,Revere Boxed Rubber Bands by Revere,10.58,7,0.2,-2.38
2136,US-2016-122210,8/22/2016,8/26/2016,Tarif normal,WB-21850,William Brown,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,TEC-PH-10002807,Produits technologiques,Téléphones,Motorla HX550 Universal Bluetooth Headset,94.92,4,0.4,15.82
2137,US-2016-156377,9/22/2016,9/26/2016,Tarif normal,TB-21625,Trudy Brown,Grand public,États-Unis,Grand Prairie,Texas,USCA - Centre,FUR-FU-10002364,Mobilier,Meubles,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.44
2138,US-2016-156377,9/22/2016,9/26/2016,Tarif normal,TB-21625,Trudy Brown,Grand public,États-Unis,Grand Prairie,Texas,USCA - Centre,OFF-BI-10002954,Fournitures de bureau,Classeurs,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.66,4,0.8,-5.85
2153,US-2016-123505,11/22/2016,11/26/2016,Tarif normal,AR-10540,Andy Reiter,Grand public,États-Unis,Quincy,Massachusetts,USCA - Est,OFF-PA-10002586,Fournitures de bureau,Papier,Xerox 1970,14.94,3,0,7.02
2175,US-2016-132507,4/21/2016,4/25/2016,J+2,CC-12610,Corey Catlett,Entreprise,États-Unis,Houston,Texas,USCA - Centre,OFF-ST-10000943,Fournitures de bureau,Stockage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.79,4,0.2,6.18
2199,US-2016-135363,3/28/2016,4/2/2016,Tarif normal,CK-12205,Chloris Kastensmidt,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-PA-10003177,Fournitures de bureau,Papier,Xerox 1999,15.55,3,0.2,5.44
2200,US-2016-135363,3/28/2016,4/2/2016,Tarif normal,CK-12205,Chloris Kastensmidt,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,OFF-PA-10000533,Fournitures de bureau,Papier,Southworth Parchment Paper & Envelopes,5.23,1,0.2,1.7
2203,US-2016-138002,9/6/2016,9/12/2016,Tarif normal,BT-11305,Beth Thompson,Bureau à domicile,États-Unis,Seattle,Washington,USCA - Ouest,OFF-BI-10002160,Fournitures de bureau,Classeurs,Acco Hanging Data Binders,6.1,2,0.2,2.13
2204,US-2016-138002,9/6/2016,9/12/2016,Tarif normal,BT-11305,Beth Thompson,Bureau à domicile,États-Unis,Seattle,Washington,USCA - Ouest,FUR-FU-10004748,Mobilier,Meubles,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0,74.81
2205,US-2016-128860,6/29/2016,7/5/2016,Tarif normal,SC-20725,Steven Cartwright,Grand public,États-Unis,Lancaster,Pennsylvanie,USCA - Est,FUR-FU-10001473,Mobilier,Meubles,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.1,1,0.2,1.76
2209,US-2016-129854,8/22/2016,8/26/2016,Tarif normal,RB-19705,Roger Barcio,Bureau à domicile,États-Unis,New York City,New York,USCA - Est,OFF-AR-10000390,Fournitures de bureau,Art,Newell Chalk Holder,16.52,4,0,7.6
2222,US-2016-131884,12/6/2016,12/6/2016,Le même jour,DK-13375,Dennis Kane,Grand public,États-Unis,Marion,Ohio,USCA - Est,TEC-PH-10001578,Produits technologiques,Téléphones,Polycom SoundStation2 EX Conference phone,485.94,2,0.4,-89.09
2223,US-2016-131884,12/6/2016,12/6/2016,Le même jour,DK-13375,Dennis Kane,Grand public,États-Unis,Marion,Ohio,USCA - Est,OFF-AR-10004078,Fournitures de bureau,Art,Newell 312,37.38,8,0.2,4.67
2224,US-2016-131884,12/6/2016,12/6/2016,Le même jour,DK-13375,Dennis Kane,Grand public,États-Unis,Marion,Ohio,USCA - Est,FUR-CH-10004860,Mobilier,Chaises,Global Low Back Tilter Chair,70.69,1,0.3,-24.24
2234,US-2016-123232,12/14/2016,12/16/2016,J+2,DJ-13630,Doug Jacobs,Grand public,États-Unis,Portland,Oregon,USCA - Ouest,TEC-PH-10001051,Produits technologiques,Téléphones,HTC One,319.97,4,0.2,36
2236,US-2016-145849,9/15/2016,9/17/2016,J+2,CT-11995,Carol Triggs,Grand public,États-Unis,Indianapolis,Indiana,USCA - Centre,OFF-ST-10000025,Fournitures de bureau,Stockage,Fellowes Stor/Drawer Steel Plus Storage Drawers,190.86,2,0,11.45
2237,US-2016-145849,9/15/2016,9/17/2016,J+2,CT-11995,Carol Triggs,Grand public,États-Unis,Indianapolis,Indiana,USCA - Centre,OFF-AR-10000817,Fournitures de bureau,Art,Manco Dry-Lighter Erasable Highlighter,24.32,8,0,8.27
2248,US-2016-116092,2/15/2016,2/18/2016,J+2,JM-16195,Justin MacKendrick,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-PA-10004285,Fournitures de bureau,Papier,Xerox 1959,13.36,2,0,6.41
2249,US-2016-116092,2/15/2016,2/18/2016,J+2,JM-16195,Justin MacKendrick,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-BI-10001628,Fournitures de bureau,Classeurs,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,0.2,13.04
